"Ky. (A.K. Marsh.)"	"Kentucky Court of Appeals (Marshall, A.K.)"	884	https://api.case.law/v1/cases/?reporter=708	https://api.case.law/v1/reporters/708
"Ky. Op."	"Kentucky Opinions, containing the unreported opinions of the Court of Appeals"	6138	https://api.case.law/v1/cases/?reporter=713	https://api.case.law/v1/reporters/713
"Ky."	"Kentucky Reports"	37743	https://api.case.law/v1/cases/?reporter=305	https://api.case.law/v1/reporters/305
"Keyes"	"Keyes' Reports"	348	https://api.case.law/v1/cases/?reporter=139	https://api.case.law/v1/reporters/139
"Lack. Bar. R."	"Lackawanna Bar"	0	https://api.case.law/v1/cases/?reporter=968	https://api.case.law/v1/reporters/968
"Lack. Bar  R."	"Lackawanna Bar Reports"	0	https://api.case.law/v1/cases/?reporter=864	https://api.case.law/v1/reporters/864
"Lack. Jur."	"Lackawanna Jurist"	0	https://api.case.law/v1/cases/?reporter=814	https://api.case.law/v1/reporters/814
"Lack. L. N."	"Lackawanna Legal News"	0	https://api.case.law/v1/cases/?reporter=815	https://api.case.law/v1/reporters/815
"Lack. L.R."	"Lackawanna Legal Record"	0	https://api.case.law/v1/cases/?reporter=865	https://api.case.law/v1/reporters/865
"Lanc. Bar"	"Lancaster Bar"	0	https://api.case.law/v1/cases/?reporter=866	https://api.case.law/v1/reporters/866
"Lanc. L. Rev."	"Lancaster Law Review"	0	https://api.case.law/v1/cases/?reporter=816	https://api.case.law/v1/reporters/816
"Lans. Ch."	"Lansing's Chancery Reports"	4	https://api.case.law/v1/cases/?reporter=9	https://api.case.law/v1/reporters/9
"Lans."	"Lansing's Reports"	627	https://api.case.law/v1/cases/?reporter=111	https://api.case.law/v1/reporters/111
"Law. L.J."	"Lawrence Law Journal"	0	https://api.case.law/v1/cases/?reporter=867	https://api.case.law/v1/reporters/867
"Law Times"	"Law Times"	0	https://api.case.law/v1/cases/?reporter=957	https://api.case.law/v1/reporters/957
"Law Times (N.S.)"	"Law Times (New Series)"	64	https://api.case.law/v1/cases/?reporter=956	https://api.case.law/v1/reporters/956
"Lebanon Co. L.J."	"Lebanon County Legal Journal"	0	https://api.case.law/v1/cases/?reporter=817	https://api.case.law/v1/reporters/817
"Foster"	"Legal Chronicle reports of Cases decided in the Supreme Court of Pennsylvania (Foster)"	396	https://api.case.law/v1/cases/?reporter=955	https://api.case.law/v1/reporters/955
"Leg. Gaz."	"Legal Gazette"	0	https://api.case.law/v1/cases/?reporter=868	https://api.case.law/v1/reporters/868
"Leg. Gaz."	"Legal Gazette (Philadelphia, Pa.)"	0	https://api.case.law/v1/cases/?reporter=819	https://api.case.law/v1/reporters/819
"Pa. Leg. Gaz."	"Legal gazette reports of cases decided in the United States Circuit Court (Campbell)"	0	https://api.case.law/v1/cases/?reporter=818	https://api.case.law/v1/reporters/818
"Gunby"	"Legal points decided by the Second circuit court of Louisiana (Gunby's Reports)"	242	https://api.case.law/v1/cases/?reporter=725	https://api.case.law/v1/reporters/725
"Leg. Rec. Rep."	"Legal Record Reports"	446	https://api.case.law/v1/cases/?reporter=869	https://api.case.law/v1/reporters/869
"Lehigh Co. L.J."	"Lehigh County Law Journal"	0	https://api.case.law/v1/cases/?reporter=870	https://api.case.law/v1/reporters/870
"Lehigh Val. L. Rep."	"Lehigh Valley Law Reporter"	0	https://api.case.law/v1/cases/?reporter=871	https://api.case.law/v1/reporters/871
"Liquor Tax Rep."	"Liquor Tax Law Reports"	643	https://api.case.law/v1/cases/?reporter=152	https://api.case.law/v1/reporters/152
"Lock. Rev. Cas."	"Lockwood's Reversed Cases"	250	https://api.case.law/v1/cases/?reporter=113	https://api.case.law/v1/reporters/113
"La. Ann."	"Louisiana Annual Reports"	17300	https://api.case.law/v1/cases/?reporter=998	https://api.case.law/v1/reporters/998
"La. App."	"Louisiana Court of Appeals Reports"	5277	https://api.case.law/v1/cases/?reporter=343	https://api.case.law/v1/reporters/343
"La."	"Louisiana Reports"	604	https://api.case.law/v1/cases/?reporter=1030	https://api.case.law/v1/reporters/1030
"La."	"Louisiana Reports"	28673	https://api.case.law/v1/cases/?reporter=339	https://api.case.law/v1/reporters/339
"Luz. L.J."	"Luzerne Law Journal"	0	https://api.case.law/v1/cases/?reporter=872	https://api.case.law/v1/reporters/872
"Luz. L.O."	"Luzerne Legal Observer"	284	https://api.case.law/v1/cases/?reporter=873	https://api.case.law/v1/reporters/873
"Luz. Leg. Reg."	"Luzerne Legal Register"	0	https://api.case.law/v1/cases/?reporter=958	https://api.case.law/v1/reporters/958
"Luz. Leg. Reg."	"Luzerne Legal Register Reports"	0	https://api.case.law/v1/cases/?reporter=976	https://api.case.law/v1/reporters/976
"Lycoming R."	"Lycoming Reporter"	0	https://api.case.law/v1/cases/?reporter=847	https://api.case.law/v1/reporters/847
"Magis. & Const."	"Magistrate and Constable"	0	https://api.case.law/v1/cases/?reporter=820	https://api.case.law/v1/reporters/820
"Me."	"Maine Reports"	17218	https://api.case.law/v1/cases/?reporter=467	https://api.case.law/v1/reporters/467
"McGrath"	"Mandamus cases decided in the Supreme court of Michigan"	1677	https://api.case.law/v1/cases/?reporter=759	https://api.case.law/v1/reporters/759
"N.C. (Mart.)"	"Martin"	323	https://api.case.law/v1/cases/?reporter=191	https://api.case.law/v1/reporters/191
"Mart. (n.s.)"	"Martin (Louisiana Term Reports)"	1374	https://api.case.law/v1/cases/?reporter=993	https://api.case.law/v1/reporters/993
"Mart. (o.s.)"	"Martin (Louisiana Term Reports)"	1109	https://api.case.law/v1/cases/?reporter=992	https://api.case.law/v1/reporters/992
"Md. App."	"Maryland Appellate Reports"	10113	https://api.case.law/v1/cases/?reporter=521	https://api.case.law/v1/reporters/521
"Md."	"Maryland Reports"	28288	https://api.case.law/v1/cases/?reporter=524	https://api.case.law/v1/reporters/524
"H. & McH."	"Maryland reports, being a series of the most important law cases argued and determined in the Provincial Court and Court of Appeals of the then province of Maryland, from the year 1700 [i.e. 1658] down to the [end of 1799]"	441	https://api.case.law/v1/cases/?reporter=732	https://api.case.law/v1/reporters/732
"Mass. (Allen)"	"Massachusets Reports"	2256	https://api.case.law/v1/cases/?reporter=569	https://api.case.law/v1/reporters/569
"Mass. App. Ct."	"Massachusetts Appeals Court Reports"	12241	https://api.case.law/v1/cases/?reporter=568	https://api.case.law/v1/reporters/568
"Mass. App. Dec."	"Massachusetts Appellate Decisions"	2261	https://api.case.law/v1/cases/?reporter=579	https://api.case.law/v1/reporters/579
"Davis L. Ct. Cas."	"Massachusetts Land Court decisions, 1898-1908"	78	https://api.case.law/v1/cases/?reporter=743	https://api.case.law/v1/reporters/743
"Davis L. Ct. Cas."	"Massachusetts Land Court Decisions (Davis)"	0	https://api.case.law/v1/cases/?reporter=758	https://api.case.law/v1/reporters/758
"Mass. (Cush)"	"Massachusetts Reports"	1784	https://api.case.law/v1/cases/?reporter=987	https://api.case.law/v1/reporters/987
"Mass. (Pick.)"	"Massachusetts Reports"	2729	https://api.case.law/v1/cases/?reporter=988	https://api.case.law/v1/reporters/988
"Mass. (Gray)"	"Massachusetts Reports"	2498	https://api.case.law/v1/cases/?reporter=1067	https://api.case.law/v1/reporters/1067
"Mass. (Tyng)"	"Massachusetts Reports"	2294	https://api.case.law/v1/cases/?reporter=1065	https://api.case.law/v1/reporters/1065
"Mass. (Will.)"	"Massachusetts Reports"	246	https://api.case.law/v1/cases/?reporter=1064	https://api.case.law/v1/reporters/1064
"Mass. (Met.)"	"Massachusetts Reports"	1400	https://api.case.law/v1/cases/?reporter=1066	https://api.case.law/v1/reporters/1066
"Mass."	"Massachusetts Reports"	48446	https://api.case.law/v1/cases/?reporter=478	https://api.case.law/v1/reporters/478
"Mass. Supp."	"Massachusetts Reports Supplement"	564	https://api.case.law/v1/cases/?reporter=578	https://api.case.law/v1/reporters/578
"Mercer"	"Mercer County Law Journal"	0	https://api.case.law/v1/cases/?reporter=848	https://api.case.law/v1/reporters/848
"Mich. App. "	"Michigan appeals reports; cases decided in the Michigan Court of Appeals."	26400	https://api.case.law/v1/cases/?reporter=747	https://api.case.law/v1/reporters/747
"Howell N.P."	"Michigan nisi prius cases, decided by the state and federal courts in Michigan"	83	https://api.case.law/v1/cases/?reporter=760	https://api.case.law/v1/reporters/760
"Mich."	"Michigan Reports"	47026	https://api.case.law/v1/cases/?reporter=520	https://api.case.law/v1/reporters/520
"M.C.L.J."	"Mifflin County Legal Journal"	0	https://api.case.law/v1/cases/?reporter=849	https://api.case.law/v1/reporters/849
"Mills Surr."	"Mills' Surrogate's Reports"	1969	https://api.case.law/v1/cases/?reporter=150	https://api.case.law/v1/reporters/150
"Minn."	"Minnesota Reports"	34141	https://api.case.law/v1/cases/?reporter=394	https://api.case.law/v1/reporters/394
"Minor"	"Minor"	241	https://api.case.law/v1/cases/?reporter=581	https://api.case.law/v1/reporters/581
"Va."	"Minutes of the Council and General court of colonial Virginia"	0	https://api.case.law/v1/cases/?reporter=947	https://api.case.law/v1/reporters/947
"Miss. Ct. Rec."	"Mississippi Court Records from the files of the High Court of Errors and Appeals, 1799-1859"	0	https://api.case.law/v1/cases/?reporter=768	https://api.case.law/v1/reporters/768
"Miss. Dec."	"Mississippi Decisions: containing the unreported opinions of the Supreme Court of Mississippi"	199	https://api.case.law/v1/cases/?reporter=767	https://api.case.law/v1/reporters/767
"Miss. (Walker)"	"Mississippi Reports"	208	https://api.case.law/v1/cases/?reporter=1061	https://api.case.law/v1/reporters/1061
"Miss."	"Mississippi Reports"	23967	https://api.case.law/v1/cases/?reporter=283	https://api.case.law/v1/reporters/283
"Miss. (Howard)"	"Mississippi Reports"	594	https://api.case.law/v1/cases/?reporter=1062	https://api.case.law/v1/reporters/1062
"Miss. (S. & M.)"	"Mississippi Reports"	1166	https://api.case.law/v1/cases/?reporter=1063	https://api.case.law/v1/reporters/1063
"Mor. St. Cas."	"Mississippi State Cases; being criminal cases decided in the High court of errors and appeals"	253	https://api.case.law/v1/cases/?reporter=766	https://api.case.law/v1/reporters/766
"Mo. App."	"Missouri Appeal Reports"	24268	https://api.case.law/v1/cases/?reporter=398	https://api.case.law/v1/reporters/398
"Mo."	"Missouri Reports"	31035	https://api.case.law/v1/cases/?reporter=673	https://api.case.law/v1/reporters/673
"Monroe L.R."	"Monroe Legal Reporter"	61	https://api.case.law/v1/cases/?reporter=850	https://api.case.law/v1/reporters/850
"Mont."	"Montana Reports"	27202	https://api.case.law/v1/cases/?reporter=289	https://api.case.law/v1/reporters/289
"Mont. Co. L. Rep."	"Montgomery County Law Reporter"	158	https://api.case.law/v1/cases/?reporter=851	https://api.case.law/v1/reporters/851
"Navajo Rptr."	"Navajo Reporter"	695	https://api.case.law/v1/cases/?reporter=453	https://api.case.law/v1/reporters/453
"Neb. App."	"Nebraska Court of Appeals Reports"	1400	https://api.case.law/v1/cases/?reporter=672	https://api.case.law/v1/reporters/672
"Neb."	"Nebraska Reports"	37078	https://api.case.law/v1/cases/?reporter=539	https://api.case.law/v1/reporters/539
"Nev."	"Nevada Reports"	11324	https://api.case.law/v1/cases/?reporter=518	https://api.case.law/v1/reporters/518
"N.H."	"New Hampshire Reports"	21166	https://api.case.law/v1/cases/?reporter=489	https://api.case.law/v1/reporters/489
"N.J. Eq."	"New Jersey Equity Reports"	17005	https://api.case.law/v1/cases/?reporter=559	https://api.case.law/v1/reporters/559
"N.J.L."	"New Jersey Law Reports"	22937	https://api.case.law/v1/cases/?reporter=551	https://api.case.law/v1/reporters/551
"N.J. Misc."	"New Jersey Miscellaneous Reports"	7126	https://api.case.law/v1/cases/?reporter=324	https://api.case.law/v1/reporters/324
"N.J."	"New Jersey Reports"	36837	https://api.case.law/v1/cases/?reporter=558	https://api.case.law/v1/reporters/558
"N.J. Super."	"New Jersey Superior Court Reports"	27103	https://api.case.law/v1/cases/?reporter=299	https://api.case.law/v1/reporters/299
"N.J. Tax Ct."	"New Jersey Tax Court Reports"	1543	https://api.case.law/v1/cases/?reporter=550	https://api.case.law/v1/reporters/550
"N.M."	"New Mexico Appellate Reports"	794	https://api.case.law/v1/cases/?reporter=1028	https://api.case.law/v1/reporters/1028
"N.M."	"New Mexico Reports"	17544	https://api.case.law/v1/cases/?reporter=554	https://api.case.law/v1/reporters/554
"N.Y. Crim."	"New York Criminal Reports"	3004	https://api.case.law/v1/cases/?reporter=143	https://api.case.law/v1/reporters/143
"Misc.2d"	"New York Miscellaneous Reports"	49106	https://api.case.law/v1/cases/?reporter=77	https://api.case.law/v1/reporters/77
"Misc.3d"	"New York Miscellaneous Reports"	6764	https://api.case.law/v1/cases/?reporter=83	https://api.case.law/v1/reporters/83
"Misc."	"New York Miscellaneous Reports"	47132	https://api.case.law/v1/cases/?reporter=65	https://api.case.law/v1/reporters/65
"N.Y. 2d"	"New York Reports"	31131	https://api.case.law/v1/cases/?reporter=21	https://api.case.law/v1/reporters/21
"N.Y."	"New York Reports"	57868	https://api.case.law/v1/cases/?reporter=20	https://api.case.law/v1/reporters/20
"N.Y.3d"	"New York Reports"	9659	https://api.case.law/v1/cases/?reporter=22	https://api.case.law/v1/reporters/22
"N.Y. St. Rptr."	"New York State Reporter"	33704	https://api.case.law/v1/cases/?reporter=160	https://api.case.law/v1/reporters/160
"Northam. Law Rep."	"Northampton County Law Reporter"	25	https://api.case.law/v1/cases/?reporter=852	https://api.case.law/v1/reporters/852
"N.C. App."	"North Carolina Court of Appeals Reports"	26755	https://api.case.law/v1/cases/?reporter=365	https://api.case.law/v1/reporters/365
"N.C."	"North Carolina Reports"	61206	https://api.case.law/v1/cases/?reporter=549	https://api.case.law/v1/reporters/549
"N.C. (Busb. Eq)"	"North Carolina Reports (Busbee's Equity)"	63	https://api.case.law/v1/cases/?reporter=1011	https://api.case.law/v1/reporters/1011
"N.C. (Busb.)"	"North Carolina Reports (Busbee's Law)"	155	https://api.case.law/v1/cases/?reporter=1010	https://api.case.law/v1/reporters/1010
"N.C. (Dev. & Bat. Eq.)"	"North Carolina Reports (Devereux & Battle's Equity)"	187	https://api.case.law/v1/cases/?reporter=1009	https://api.case.law/v1/reporters/1009
"N.C. (Dev. & Bat.)"	"North Carolina Reports (Devereux & Battle's Law)"	412	https://api.case.law/v1/cases/?reporter=1008	https://api.case.law/v1/reporters/1008
"N.C. (Dev. Eq.)"	"North Carolina Reports (Devereux's Equity)"	202	https://api.case.law/v1/cases/?reporter=1007	https://api.case.law/v1/reporters/1007
"N.C. (Dev.)"	"North Carolina Reports (Devereux's Law)"	559	https://api.case.law/v1/cases/?reporter=1006	https://api.case.law/v1/reporters/1006
"N.C. (Hawks)"	"North Carolina Reports (Hawks)"	430	https://api.case.law/v1/cases/?reporter=1003	https://api.case.law/v1/reporters/1003
"N.C. (Hayw.)"	"North Carolina Reports (Haywood)"	731	https://api.case.law/v1/cases/?reporter=769	https://api.case.law/v1/reporters/769
"N.C. (Ired. Eq.)"	"North Carolina Reports (Iredell's Equity)"	693	https://api.case.law/v1/cases/?reporter=1004	https://api.case.law/v1/reporters/1004
"N.C. (Ired.)"	"North Carolina Reports (Iredell's Law)"	1619	https://api.case.law/v1/cases/?reporter=1005	https://api.case.law/v1/reporters/1005
"N.C. (Jones Eq.)"	"North Carolina Reports (Jones' Equity)"	611	https://api.case.law/v1/cases/?reporter=1013	https://api.case.law/v1/reporters/1013
"N.C. (Jones)"	"North Carolina Reports (Jones' Law)"	1275	https://api.case.law/v1/cases/?reporter=1012	https://api.case.law/v1/reporters/1012
"N.C. (Mur.)"	"North Carolina Reports (Murphey)"	424	https://api.case.law/v1/cases/?reporter=1002	https://api.case.law/v1/reporters/1002
"N.C. (Phil. Eq.)"	"North Carolina Reports (Phillips' Equity)"	102	https://api.case.law/v1/cases/?reporter=1016	https://api.case.law/v1/reporters/1016
"N.C. (Phil.)"	"North Carolina Reports (Phillips' Law)"	172	https://api.case.law/v1/cases/?reporter=1015	https://api.case.law/v1/reporters/1015
"N.C. (Tay.)"	"North Carolina Reports (Taylor)"	94	https://api.case.law/v1/cases/?reporter=185	https://api.case.law/v1/reporters/185
"N.C. (Win.)"	"North Carolina Reports (Winston)"	206	https://api.case.law/v1/cases/?reporter=1014	https://api.case.law/v1/reporters/1014
"N.D."	"North Dakota Reports"	6467	https://api.case.law/v1/cases/?reporter=286	https://api.case.law/v1/reporters/286
"N.E."	"North Eastern Reporter"	0	https://api.case.law/v1/cases/?reporter=889	https://api.case.law/v1/reporters/889
"N.E.2d"	"North Eastern Reporter 2d"	215347	https://api.case.law/v1/cases/?reporter=971	https://api.case.law/v1/reporters/971
"N.E.3d"	"North Eastern Reporter 3d"	20467	https://api.case.law/v1/cases/?reporter=890	https://api.case.law/v1/reporters/890
"N. Mar. I. Commw."	"Northern Mariana Islands Commonwealth Reporter"	291	https://api.case.law/v1/cases/?reporter=974	https://api.case.law/v1/reporters/974
"N. Mar. I."	"Northern Mariana Islands Reporter"	251	https://api.case.law/v1/cases/?reporter=1031	https://api.case.law/v1/reporters/1031
"Northum. Co. Leg. N."	"Northumberland County Legal News"	0	https://api.case.law/v1/cases/?reporter=853	https://api.case.law/v1/reporters/853
"Northumb. L.J."	"Northumberland Legal Journal"	0	https://api.case.law/v1/cases/?reporter=854	https://api.case.law/v1/reporters/854
"N.W."	"North Western Reporter"	0	https://api.case.law/v1/cases/?reporter=891	https://api.case.law/v1/reporters/891
"N.W.2d"	"North Western Reporter 2d"	200772	https://api.case.law/v1/cases/?reporter=892	https://api.case.law/v1/reporters/892
"Ohio App."	"Ohio Appellate Reports"	10146	https://api.case.law/v1/cases/?reporter=397	https://api.case.law/v1/reporters/397
"Ohio App. 2d"	"Ohio Appellate Reports, Second Series"	3029	https://api.case.law/v1/cases/?reporter=400	https://api.case.law/v1/reporters/400
"Ohio App. 3d"	"Ohio Appellate Reports, Third Series"	17602	https://api.case.law/v1/cases/?reporter=985	https://api.case.law/v1/reporters/985
"Ohio C.C. Dec."	"Ohio Circuit Court Decisions"	3731	https://api.case.law/v1/cases/?reporter=1071	https://api.case.law/v1/reporters/1071
"Ohio C.C. (N.S.)"	"Ohio Circuit Court Reports (new series)"	3402	https://api.case.law/v1/cases/?reporter=775	https://api.case.law/v1/reporters/775
"Ohio Cir. Dec."	"Ohio Circuit Decisions"	2615	https://api.case.law/v1/cases/?reporter=1072	https://api.case.law/v1/reporters/1072
"Ohio Ct. App."	"Ohio Court of Appeals Reports"	712	https://api.case.law/v1/cases/?reporter=1039	https://api.case.law/v1/reporters/1039
"Ohio Misc."	"Ohio Miscellaneous Reports"	1488	https://api.case.law/v1/cases/?reporter=294	https://api.case.law/v1/reporters/294
"Ohio Misc. 2d"	"Ohio Miscellaneous Reports, Second Series"	1363	https://api.case.law/v1/cases/?reporter=986	https://api.case.law/v1/reporters/986
"Ohio Nisi Prius"	"Ohio nisi prius and general term reports"	1158	https://api.case.law/v1/cases/?reporter=776	https://api.case.law/v1/reporters/776
"Ohio Nisi Prius (N.S.)"	"Ohio nisi prius and general term reports (new series)"	2809	https://api.case.law/v1/cases/?reporter=777	https://api.case.law/v1/reporters/777
"Ohio Op. 2d"	"Ohio Opinions"	0	https://api.case.law/v1/cases/?reporter=335	https://api.case.law/v1/reporters/335
"Ohio Op. 3d"	"Ohio Opinions"	0	https://api.case.law/v1/cases/?reporter=337	https://api.case.law/v1/reporters/337
"Ohio Op."	"Ohio Opinions"	746	https://api.case.law/v1/cases/?reporter=331	https://api.case.law/v1/reporters/331
"Ohio St."	"Ohio State Reports"	959	https://api.case.law/v1/cases/?reporter=548	https://api.case.law/v1/reporters/548
"Ohio St. (n.s.)"	"Ohio State Reports, New Service"	23306	https://api.case.law/v1/cases/?reporter=544	https://api.case.law/v1/reporters/544
"Ohio St. 2d"	"Ohio State Reports, Second Series"	3323	https://api.case.law/v1/cases/?reporter=545	https://api.case.law/v1/reporters/545
"Ohio St. 3d"	"Ohio State Reports, Third Service"	39766	https://api.case.law/v1/cases/?reporter=546	https://api.case.law/v1/reporters/546
"Okla. Crim."	"Oklahoma Criminal Reports"	11462	https://api.case.law/v1/cases/?reporter=523	https://api.case.law/v1/reporters/523
"Okla."	"Oklahoma Reports"	29913	https://api.case.law/v1/cases/?reporter=270	https://api.case.law/v1/reporters/270
"Olwine's L.J."	"Olwine's Law Journal"	0	https://api.case.law/v1/cases/?reporter=855	https://api.case.law/v1/reporters/855
"Or."	"Oregon Reports"	23890	https://api.case.law/v1/cases/?reporter=288	https://api.case.law/v1/reporters/288
"Or. App."	"Oregon Reports, Court of Appeals"	30207	https://api.case.law/v1/cases/?reporter=411	https://api.case.law/v1/reporters/411
"Or. Tax"	"Oregon Tax Reports"	1270	https://api.case.law/v1/cases/?reporter=362	https://api.case.law/v1/reporters/362
"P."	"Pacific Reporter"	0	https://api.case.law/v1/cases/?reporter=893	https://api.case.law/v1/reporters/893
"P.2d"	"Pacific Reporter 2d"	210809	https://api.case.law/v1/cases/?reporter=972	https://api.case.law/v1/reporters/972
"P.3d"	"Pacific Reporter 3d"	70115	https://api.case.law/v1/cases/?reporter=894	https://api.case.law/v1/reporters/894
"Paige Ch."	"Paige's Chancery Reports"	1299	https://api.case.law/v1/cases/?reporter=5	https://api.case.law/v1/reporters/5
"Park. Crim. Rep."	"Parker's Criminal Reports"	342	https://api.case.law/v1/cases/?reporter=129	https://api.case.law/v1/reporters/129
"Pelt."	"Peltier's decisions, Court of Appeal, Parish of Orleans (Peltier)"	696	https://api.case.law/v1/cases/?reporter=723	https://api.case.law/v1/reporters/723
"Pa. L. Rec."	"Pennnsylvania Law Record"	6	https://api.case.law/v1/cases/?reporter=827	https://api.case.law/v1/reporters/827
"Pa. Commw."	"Pennsylvania Commonwealth Court Reports"	17391	https://api.case.law/v1/cases/?reporter=538	https://api.case.law/v1/reporters/538
"Pa. Corp. R."	"Pennsylvania Corporation Reporter"	0	https://api.case.law/v1/cases/?reporter=874	https://api.case.law/v1/reporters/874
"Pa. Co. Ct."	"Pennsylvania County Court Reports"	226	https://api.case.law/v1/cases/?reporter=821	https://api.case.law/v1/reporters/821
"Pa. D. & C. 2d"	"Pennsylvania District and County Reports"	10018	https://api.case.law/v1/cases/?reporter=389	https://api.case.law/v1/reporters/389
"Pa. D. & C."	"Pennsylvania District and County Reports"	14421	https://api.case.law/v1/cases/?reporter=385	https://api.case.law/v1/reporters/385
"Pa. D. & C. 3d"	"Pennsylvania District and County Reports"	5637	https://api.case.law/v1/cases/?reporter=390	https://api.case.law/v1/reporters/390
"Pa. D. & C. 5th"	"Pennsylvania District and County Reports"	2075	https://api.case.law/v1/cases/?reporter=794	https://api.case.law/v1/reporters/794
"Pa. D. & C. 4th"	"Pennsylvania District and County Reports"	5079	https://api.case.law/v1/cases/?reporter=392	https://api.case.law/v1/reporters/392
"Pa. Fid."	"Pennsylvania Fiduciary Reporter"	93	https://api.case.law/v1/cases/?reporter=823	https://api.case.law/v1/reporters/823
"Pa. Fid. 2d"	"Pennsylvania Fiduciary Reporter 2d"	0	https://api.case.law/v1/cases/?reporter=969	https://api.case.law/v1/reporters/969
"Pa. Fid. 3d"	"Pennsylvania Fiduciary Reporter 3d"	0	https://api.case.law/v1/cases/?reporter=824	https://api.case.law/v1/reporters/824
"Pa. Just. L. Rep."	"Pennsylvania Justices' Law Reporter"	103	https://api.case.law/v1/cases/?reporter=825	https://api.case.law/v1/reporters/825
"Pa. L.J. Rep."	"Pennsylvania Law Journal Reports"	123	https://api.case.law/v1/cases/?reporter=826	https://api.case.law/v1/reporters/826
"Pa."	"Pennsylvania State Reports"	64327	https://api.case.law/v1/cases/?reporter=409	https://api.case.law/v1/reporters/409
"Pa. Super. Ct."	"Pennsylvania Superior Court Reports"	61183	https://api.case.law/v1/cases/?reporter=357	https://api.case.law/v1/reporters/357
"Pennyp."	"Pennsylvania Supreme Court Reports (Pennypacker)"	359	https://api.case.law/v1/cases/?reporter=828	https://api.case.law/v1/reporters/828
"Phila. Co. R."	"Philadelphia County Reporter"	0	https://api.case.law/v1/cases/?reporter=875	https://api.case.law/v1/reporters/875
"Phila. Reports"	"Philadelphia Reports"	0	https://api.case.law/v1/cases/?reporter=856	https://api.case.law/v1/reporters/856
"Pin."	"Pinney"	292	https://api.case.law/v1/cases/?reporter=653	https://api.case.law/v1/reporters/653
"Pittsb. L.J."	"Pittsburgh Legal Journal"	110	https://api.case.law/v1/cases/?reporter=857	https://api.case.law/v1/reporters/857
"Pitts. R."	"Pittsburgh Reports"	0	https://api.case.law/v1/cases/?reporter=858	https://api.case.law/v1/reporters/858
"Port."	"Porter"	661	https://api.case.law/v1/cases/?reporter=584	https://api.case.law/v1/reporters/584
"P.R. Fed."	"Porto Rico Federal Reports"	1341	https://api.case.law/v1/cases/?reporter=1077	https://api.case.law/v1/reporters/1077
"Pow. Surr."	"Power's Surrogate's Reports"	102	https://api.case.law/v1/cases/?reporter=151	https://api.case.law/v1/reporters/151
"Mich. Pr."	"Practice reports. Cases decided in the Supreme court of Michigan in 1896, in which written opinions were not filed."	76	https://api.case.law/v1/cases/?reporter=749	https://api.case.law/v1/reporters/749
"Singer Prob. Cas."	"Probate cases; being cases heard and decided by the register of wills for the county of Philadelphia (Singer)"	0	https://api.case.law/v1/cases/?reporter=829	https://api.case.law/v1/reporters/829
"N.Y. Proc. Ct. Ass."	"Proceedings of the General Court of Assizes held in the city of New York, October 6,1680, to October 6, 1682"	8	https://api.case.law/v1/cases/?reporter=970	https://api.case.law/v1/reporters/970
"P.R."	"Puerto Rico Reports"	17417	https://api.case.law/v1/cases/?reporter=304	https://api.case.law/v1/reporters/304
"Rec. Q. Ct."	"Records and files of the Quarterly Courts of Essex County, Massachusetts"	0	https://api.case.law/v1/cases/?reporter=741	https://api.case.law/v1/reporters/741
"Rec. Ct. Assistants"	"Records of the Court of assistants of the colony of the Massachusetts bay, 1630-1692"	0	https://api.case.law/v1/cases/?reporter=737	https://api.case.law/v1/reporters/737
"Rec. Co. Ch. (S.C.)"	"Records of the court of Chancery of South Carolina, 1671-1779"	749	https://api.case.law/v1/cases/?reporter=902	https://api.case.law/v1/reporters/902
"Rec. Ct. Gen. Sess."	"Records of the Court of General Sessions of the Peace for the County of Worcester, Massachusetts, from 1731 to 1737"	0	https://api.case.law/v1/cases/?reporter=740	https://api.case.law/v1/reporters/740
"Rec. Bucks. Co. (Pa.)"	"Records of the Court of Quarter sessions and Common Pleas of Bucks County, Pennsylvania, 1684-1700"	0	https://api.case.law/v1/cases/?reporter=831	https://api.case.law/v1/reporters/831
"Rec. T. Warwick (R.I.)"	"Records of the Court of Trials of the Town of Warwick, 1659-1674"	0	https://api.case.law/v1/cases/?reporter=884	https://api.case.law/v1/reporters/884
"Rec. Ct. Ches. Co. Pa."	"Records of the Courts of Chester County, Pennsylvania"	0	https://api.case.law/v1/cases/?reporter=830	https://api.case.law/v1/reporters/830
"Rec. Co. Ct."	"Records of the Suffolk county court, 1671-1680"	852	https://api.case.law/v1/cases/?reporter=742	https://api.case.law/v1/reporters/742
"Rec. V.A. Ct. (R.I.)"	"Records of the Vice-Admiralty Court of Rhode Island, 1716-1752"	259	https://api.case.law/v1/cases/?reporter=885	https://api.case.law/v1/reporters/885
"Redf."	"Redfield's Reports"	398	https://api.case.law/v1/cases/?reporter=130	https://api.case.law/v1/reporters/130
"S.C.L. (Ril.)"	"Report of law cases determined in the Court of Appeals of South Carolina (Riley)"	66	https://api.case.law/v1/cases/?reporter=903	https://api.case.law/v1/reporters/903
"Ct. Cl."	"Report of the Court of Claims"	5225	https://api.case.law/v1/cases/?reporter=657	https://api.case.law/v1/reporters/657
"Mich. Ct. Cl."	"Report of the Court of Claims"	54	https://api.case.law/v1/cases/?reporter=748	https://api.case.law/v1/reporters/748
